,Ratio,QoM-pre,QoM-post
1036.4,0.5822784810126582,0.06730634501441066,0.06264110056470948
1036.5,0.5822784810126582,0.06310962147708955,0.060655503853159244
1036.6,0.620253164556962,0.06513081435797538,0.06071766336845241
1036.7,0.5822784810126582,0.06620679444332198,0.059978511880007926
1036.8,0.569620253164557,0.06323893108205572,0.058761464389340434
1036.9,0.5822784810126582,0.06384604047349149,0.05900980853570617
1037.0,0.6075949367088608,0.06527917366508815,0.060710683953292724
1037.1,0.569620253164557,0.06321690791091257,0.06567011719707593
1037.2,0.569620253164557,0.06428831816996886,0.06630226347033605
1037.3,0.48717948717948717,0.06258405592715142,0.06370817199342474
1037.4,0.5384615384615384,0.06567275349052697,0.061324942068990404
1037.5,0.5384615384615384,0.0681200457697737,0.061421710373081716
1037.6,0.5189873417721519,0.06753804737280963,0.062288452360459205
1037.7,0.4936708860759494,0.0663479436266364,0.060996162469049674
1037.8,0.45569620253164556,0.0659326408074211,0.06213708425768675
1037.9,0.5063291139240507,0.06750855383422755,0.061775392721404386
1038.0,0.4875,0.06665599087967791,0.06381775536714221
1038.1,0.4,0.06466302230496726,0.06499027309178997
1038.2,0.3625,0.062252480030362295,0.06557058866838128
1038.3,0.4430379746835443,0.0615499326279985,0.06450713203042775
1038.4,0.5,0.06482098194808268,0.06427204033572553
1038.5,0.525,0.06186367488940356,0.06279984157902575
1038.6,0.525,0.06215561748652252,0.061935359483585264
1038.7,0.525,0.06239471465577197,0.061660274358300314
1038.8,0.4375,0.06186451108323139,0.06288700477784645
1038.9,0.3625,0.06045957381472572,0.06275414255264293
1039.0,0.325,0.05955105642076551,0.0658938378977435
1039.1,0.3375,0.058090519768608434,0.06673778470638358
1039.2,0.375,0.05895529205016327,0.06599098883920608
1039.3,0.425,0.06207161283495155,0.06394100927549029
1039.4,0.45,0.06264110056470948,0.06582491527541469
1039.5,0.475,0.060655503853159244,0.062180648141796344
1039.6,0.4125,0.06071766336845241,0.06235912766347568
1039.7,0.4375,0.059978511880007926,0.06381146749411964
1039.8,0.3625,0.058761464389340434,0.06584425658423208
1039.9,0.3625,0.05900980853570617,0.06585560354180053
1040.0,0.45,0.060710683953292724,0.06890092361439687
1040.1,0.4625,0.06567011719707593,0.06821853316605046
1040.2,0.5125,0.06630226347033605,0.06668589426134133
1040.3,0.5125,0.06370817199342474,0.07032487704487994
1040.4,0.475,0.061324942068990404,0.06973063457565018
1040.5,0.475,0.061421710373081716,0.0703545759999457
1040.6,0.425,0.062288452360459205,0.07061733205290302
1040.7,0.4177215189873418,0.060996162469049674,0.07019262134556636
1040.8,0.4050632911392405,0.06213708425768675,0.06863020393749966
1040.9,0.375,0.061775392721404386,0.0717088631433803
1041.0,0.4375,0.06381775536714221,0.06987280114825994
1041.1,0.4375,0.06499027309178997,0.06868756935990454
1041.2,0.45,0.06557058866838128,0.0703593065312642
1041.3,0.45,0.06450713203042775,0.06821191085216392
1041.4,0.425,0.06427204033572553,0.0647786244948927
1041.5,0.4625,0.06279984157902575,0.06542785096524052
1041.6,0.45,0.061935359483585264,0.07035825490987373
1041.7,0.4,0.061660274358300314,0.07017707081874747
1041.8,0.4375,0.06288700477784645,0.06733509642682106
1041.9,0.4375,0.06275414255264293,0.0671109265942396
1042.0,0.4875,0.0658938378977435,0.06424715148284321
1042.1,0.55,0.06673778470638358,0.06485703016186001
1042.2,0.569620253164557,0.06599098883920608,0.06334456730342228
1042.3,0.5822784810126582,0.06394100927549029,0.0638430862806205
1042.4,0.5569620253164557,0.06582491527541469,0.06383551464482398
1042.5,0.5443037974683544,0.062180648141796344,0.06481900768526819
1042.6,0.5316455696202531,0.06235912766347568,0.06461944891551805
1042.7,0.4810126582278481,0.06381146749411964,0.06967700021649158
1042.8,0.4936708860759494,0.06584425658423208,0.06655642255399322
1042.9,0.5063291139240507,0.06585560354180053,0.06397909492023143
1043.0,0.5063291139240507,0.06890092361439687,0.06483898264561822
1043.1,0.5443037974683544,0.06821853316605046,0.06472145334382584
1043.2,0.5189873417721519,0.06668589426134133,0.06698799121089866
1043.3,0.5063291139240507,0.07032487704487994,0.06905185252754822
1043.4,0.475,0.06973063457565018,0.0706092764228292
1043.5,0.4625,0.0703545759999457,0.07303758827656454
1043.6,0.5061728395061729,0.07061733205290302,0.07030666350460707
1043.7,0.5,0.07019262134556636,0.06780186367502836
1043.8,0.5,0.06863020393749966,0.06848492000203311
1043.9,0.5185185185185185,0.0717088631433803,0.06773681682067943
1044.0,0.55,0.06987280114825994,0.06863932584391294
1044.1,0.5189873417721519,0.06868756935990454,0.06866751199230149
1044.2,0.525,0.0703593065312642,0.06362734910751455
1044.3,0.525,0.06821191085216392,0.06334318155528881
1044.4,0.55,0.0647786244948927,0.06540639666195999
1044.5,0.5,0.06542785096524052,0.0642152018309388
1044.6,0.5125,0.07035825490987373,0.062215898868694955
1044.7,0.5625,0.07017707081874747,0.06174262147004847
1044.8,0.575,0.06733509642682106,0.06029149853287799
1044.9,0.575,0.0671109265942396,0.05802081182737627
1045.0,0.575,0.06424715148284321,0.05843790865042478
1045.1,0.5875,0.06485703016186001,0.05808199420415992
1045.2,0.5443037974683544,0.06334456730342228,0.060648782546613884
1045.3,0.4810126582278481,0.0638430862806205,0.059443193991828756
1045.4,0.4936708860759494,0.06383551464482398,0.060532692384257764
1045.5,0.5189873417721519,0.06481900768526819,0.06013233824998358
1045.6,0.5443037974683544,0.06461944891551805,0.058176898808858124
1045.7,0.569620253164557,0.06967700021649158,0.05854012156804366
1045.8,0.5569620253164557,0.06655642255399322,0.05860107858943162
1045.9,0.5569620253164557,0.06397909492023143,0.05857667177780197
1046.0,0.5569620253164557,0.06483898264561822,0.061574625159937765
1046.1,0.569620253164557,0.06472145334382584,0.06231841699290871
1046.2,0.5949367088607594,0.06698799121089866,0.06280426687892665
1046.3,0.6075949367088608,0.06905185252754822,0.06157345634079739
1046.4,0.6625,0.0706092764228292,0.060154276623221384
1046.5,0.6172839506172839,0.07303758827656454,0.06018729725637462
1046.6,0.6296296296296297,0.07030666350460707,0.062140552337922934
1046.7,0.6172839506172839,0.06780186367502836,0.06237782130638609
1046.8,0.5555555555555556,0.06848492000203311,0.06343438353202595
1046.9,0.5679012345679012,0.06773681682067943,0.06152024350265634
1047.0,0.65,0.06863932584391294,0.06334589795208236
1047.1,0.6075949367088608,0.06866751199230149,0.061164262501220396
1047.2,0.45569620253164556,0.06362734910751455,0.06548972345785405
1047.3,0.46835443037974683,0.06334318155528881,0.06756753050842967
1047.4,0.4375,0.06540639666195999,0.06789415614361453
1047.5,0.375,0.0642152018309388,0.06628987703065976
1047.6,0.45,0.062215898868694955,0.06541406820702587
1047.7,0.4375,0.06174262147004847,0.06489522219740183
1047.8,0.4375,0.06029149853287799,0.06499534983278753
1047.9,0.475,0.05802081182737627,0.06499619458661934
1048.0,0.4125,0.05843790865042478,0.06568279703607999
1048.1,0.4125,0.05808199420415992,0.06354699105284294
1048.2,0.4,0.060648782546613884,0.06326615915781812
1048.3,0.475,0.059443193991828756,0.061562675827890795
1048.4,0.475,0.060532692384257764,0.061835560595264405
1048.5,0.4625,0.06013233824998358,0.06243230836925152
1048.6,0.475,0.058176898808858124,0.059114279552953855
1048.7,0.525,0.05854012156804366,0.05976709269678242
1048.8,0.5375,0.05860107858943162,0.06037717711195923
1048.9,0.4125,0.05857667177780197,0.060800515240405084
1049.0,0.475,0.061574625159937765,0.0636354424665505
1049.1,0.5,0.06231841699290871,0.06050206876739
1049.2,0.525,0.06280426687892665,0.06207377883719146
1049.3,0.4875,0.06157345634079739,0.06398856688595193
1049.4,0.4125,0.060154276623221384,0.06471055582985061
1049.5,0.4444444444444444,0.06018729725637462,0.06517586918758099
1049.6,0.49382716049382713,0.062140552337922934,0.06560515125493546
1049.7,0.48148148148148145,0.06237782130638609,0.06424043364062051
1049.8,0.48148148148148145,0.06343438353202595,0.06371987507049828
1049.9,0.5308641975308642,0.06152024350265634,0.06383502701844783
1050.0,0.48148148148148145,0.06334589795208236,0.06555744167754841
1050.1,0.48148148148148145,0.061164262501220396,0.06682113999812989
1050.2,0.4625,0.06548972345785405,0.06664630322750503
1050.3,0.5125,0.06756753050842967,0.0662594451027978
1050.4,0.5925925925925926,0.06789415614361453,0.06692910697623468
1050.5,0.6172839506172839,0.06628987703065976,0.06578794853052045
1050.6,0.575,0.06541406820702587,0.0635178136249751
1050.7,0.525,0.06489522219740183,0.06372155898759607
1050.8,0.4375,0.06499534983278753,0.06700492960449828
1050.9,0.425,0.06499619458661934,0.06524700309163026
1051.0,0.4375,0.06568279703607999,0.0673623803866184
1051.1,0.4375,0.06354699105284294,0.06613788668067191
1051.2,0.475,0.06326615915781812,0.06675943686093974
1051.3,0.5,0.061562675827890795,0.0666577900148791
1051.4,0.49382716049382713,0.061835560595264405,0.0653541566603132
1051.5,0.4691358024691358,0.06243230836925152,0.06853514085951544
1051.6,0.4444444444444444,0.059114279552953855,0.06652271887577267
1051.7,0.43209876543209874,0.05976709269678242,0.0650557286818695
1051.8,0.43209876543209874,0.06037717711195923,0.06426880260295482
1051.9,0.4691358024691358,0.060800515240405084,0.06322337435338655
1052.0,0.5432098765432098,0.0636354424665505,0.06299994973905144
1052.1,0.5308641975308642,0.06050206876739,0.06302522465238904
1052.2,0.5185185185185185,0.06207377883719146,0.06057795477118686
1052.3,0.5802469135802469,0.06398856688595193,0.061660327590683316
1052.4,0.5802469135802469,0.06471055582985061,0.062319318168063624
1052.5,0.5679012345679012,0.06517586918758099,0.06357694483231127
1052.6,0.5185185185185185,0.06560515125493546,0.0646172573564238
1052.7,0.4691358024691358,0.06424043364062051,0.0662866434382969
1052.8,0.49382716049382713,0.06371987507049828,0.0658768485867928
1052.9,0.49382716049382713,0.06383502701844783,0.066166620666267
1053.0,0.5061728395061729,0.06555744167754841,0.06788412691581151
1053.1,0.5185185185185185,0.06682113999812989,0.06751112635868149
1053.2,0.4691358024691358,0.06664630322750503,0.07037596379724315
1053.3,0.4625,0.0662594451027978,0.06945014170372163
1053.4,0.45,0.06692910697623468,0.06909960473422938
1053.5,0.4875,0.06578794853052045,0.06726361722393265
1053.6,0.48717948717948717,0.0635178136249751,0.06865673433446069
1053.7,0.48717948717948717,0.06372155898759607,0.06760732178894599
1053.8,0.5584415584415584,0.06700492960449828,0.06403549153210894
1053.9,0.5641025641025641,0.06524700309163026,0.06535296682447261
1054.0,0.5256410256410257,0.0673623803866184,0.0662487774177977
1054.1,0.48717948717948717,0.06613788668067191,0.06563106002582714
1054.2,0.5512820512820513,0.06675943686093974,0.06535672239530961
1054.3,0.5256410256410257,0.0666577900148791,0.06639069802599325
1054.4,0.5316455696202531,0.0653541566603132,0.06722654033878724
1054.5,0.525,0.06853514085951544,0.06840521192773685
1054.6,0.55,0.06652271887577267,0.06679432746636632
1054.7,0.5375,0.0650557286818695,0.06552793600498034
1054.8,0.6,0.06426880260295482,0.06336105986406596
1054.9,0.5875,0.06322337435338655,0.06386131893618183
1055.0,0.5375,0.06299994973905144,0.06356230749747557
1055.1,0.5125,0.06302522465238904,0.06392987429871026
1055.2,0.4875,0.06057795477118686,0.06325623840471783
1055.3,0.5432098765432098,0.061660327590683316,0.059722957925603885
1055.4,0.5432098765432098,0.062319318168063624,0.05901632787400237
1055.5,0.5432098765432098,0.06357694483231127,0.061873486670356366
1055.6,0.5802469135802469,0.0646172573564238,0.061414949854633
1055.7,0.5185185185185185,0.0662866434382969,0.06273672672609742
1055.8,0.5555555555555556,0.0658768485867928,0.06219468469731882
1055.9,0.5802469135802469,0.066166620666267,0.06490826254266757
1056.0,0.5185185185185185,0.06788412691581151,0.06464915254531334
1056.1,0.49382716049382713,0.06751112635868149,0.06349437728409955
1056.2,0.5679012345679012,0.07037596379724315,0.06268129109802481
1056.3,0.6,0.06945014170372163,0.06368004958895847
1056.4,0.5375,0.06909960473422938,0.0621935559378334
1056.5,0.5125,0.06726361722393265,0.06412541124667176
1056.6,0.5063291139240507,0.06865673433446069,0.06379813962275827
1056.7,0.46835443037974683,0.06760732178894599,0.06178749574797418
1056.8,0.48717948717948717,0.06403549153210894,0.06049525887966898
1056.9,0.5063291139240507,0.06535296682447261,0.0603691134611231
1057.0,0.5189873417721519,0.0662487774177977,0.0601089684325262
1057.1,0.4936708860759494,0.06563106002582714,0.060664321786588066
1057.2,0.5063291139240507,0.06535672239530961,0.06068216905669798
1057.3,0.4810126582278481,0.06639069802599325,0.06274542163909153
1057.4,0.4810126582278481,0.06722654033878724,0.06432658825141234
1057.5,0.5125,0.06840521192773685,0.06305683489638222
1057.6,0.5875,0.06679432746636632,0.060524594489041635
1057.7,0.575,0.06552793600498034,0.06404659362365853
1057.8,0.525,0.06336105986406596,0.06507981380928048
1057.9,0.45,0.06386131893618183,0.06357809695409936
1058.0,0.4875,0.06356230749747557,0.06474817319162787
1058.1,0.5,0.06392987429871026,0.06316053386497816
1058.2,0.4875,0.06325623840471783,0.06270589502107315
1058.3,0.475,0.059722957925603885,0.06104581966694018
1058.4,0.45,0.05901632787400237,0.06388646113486382
1058.5,0.4375,0.061873486670356366,0.06865147790725862
1058.6,0.425,0.061414949854633,0.06936861812347309
1058.7,0.4375,0.06273672672609742,0.06953186352401061
1058.8,0.4444444444444444,0.06219468469731882,0.0687377668578565
1058.9,0.5555555555555556,0.06490826254266757,0.07005422547154597
1059.0,0.575,0.06464915254531334,0.06806474040624895
1059.1,0.55,0.06349437728409955,0.06742933790576441
1059.2,0.5375,0.06268129109802481,0.06824555684536913
1059.3,0.4375,0.06368004958895847,0.06795907343505131
1059.4,0.425,0.0621935559378334,0.06491227517666018
1059.5,0.4625,0.06412541124667176,0.06580705339409929
1059.6,0.475,0.06379813962275827,0.06553012084474774
1059.7,0.5125,0.06178749574797418,0.06494918782496054
1059.8,0.45,0.06049525887966898,0.0651839971178393
1059.9,0.475,0.0603691134611231,0.06548448460520523
1060.0,0.5375,0.0601089684325262,0.06454814009790655
1060.1,0.55,0.060664321786588066,0.062449526224522406
1060.2,0.575,0.06068216905669798,0.06119758512881429
1060.3,0.5875,0.06274542163909153,0.06237257678461669
1060.4,0.5625,0.06432658825141234,0.06398210205514773
1060.5,0.5625,0.06305683489638222,0.05979987218860646
1060.6,0.5555555555555556,0.060524594489041635,0.06127221214612273
1060.7,0.4691358024691358,0.06404659362365853,0.06392558934918659
1060.8,0.5,0.06507981380928048,0.06481463131361262
1060.9,0.4875,0.06357809695409936,0.06596667815628254
1061.0,0.55,0.06474817319162787,0.06409233563838321
1061.1,0.475,0.06316053386497816,0.06350469297874728
1061.2,0.48717948717948717,0.06270589502107315,0.06215731778984805
1061.3,0.4675324675324675,0.06104581966694018,0.06295209317489789
1061.4,0.4936708860759494,0.06388646113486382,0.06683282328805071
1061.5,0.475,0.06865147790725862,0.0645887626605493
1061.6,0.525,0.06936861812347309,0.06554813415469833
1061.7,0.4875,0.06953186352401061,0.06376309384114802
1061.8,0.43209876543209874,0.0687377668578565,0.06693951087042666
1061.9,0.49382716049382713,0.07005422547154597,0.06429603583137611
1062.0,0.525,0.06806474040624895,0.06508404793211967
1062.1,0.5125,0.06742933790576441,0.06370952323523794
1062.2,0.525,0.06824555684536913,0.06350562626512381
1062.3,0.55,0.06795907343505131,0.061154409286350804
1062.4,0.55,0.06491227517666018,0.06221116170958373
1062.5,0.4875,0.06580705339409929,0.06430230571322794
1062.6,0.45569620253164556,0.06553012084474774,0.06763988467177333
1062.7,0.4936708860759494,0.06494918782496054,0.06319672764216043
1062.8,0.5189873417721519,0.0651839971178393,0.060851869384858384
1062.9,0.5443037974683544,0.06548448460520523,0.06025997647132921
1063.0,0.5443037974683544,0.06454814009790655,0.06100072749600009
1063.1,0.5128205128205128,0.062449526224522406,0.060754969948493096
1063.2,0.5128205128205128,0.06119758512881429,0.06298438413419566
1063.3,0.5,0.06237257678461669,0.06370971575401364
1063.4,0.5316455696202531,0.06398210205514773,0.06384524029262846
1063.5,0.5443037974683544,0.05979987218860646,0.06152631957491123
1063.6,0.525,0.06127221214612273,0.06432803044322849
1063.7,0.5125,0.06392558934918659,0.06466754135288014
1063.8,0.5189873417721519,0.06481463131361262,0.06513961097969415
1063.9,0.4810126582278481,0.06596667815628254,0.06432739308187649
1064.0,0.5189873417721519,0.06409233563838321,0.06551846321215549
1064.1,0.5569620253164557,0.06350469297874728,0.06391082072762545
1064.2,0.4935064935064935,0.06215731778984805,0.06313497076458624
1064.3,0.4935064935064935,0.06295209317489789,0.0638530940065246
1064.4,0.5063291139240507,0.06683282328805071,0.06448987004033803
1064.5,0.525,0.0645887626605493,0.06442005052635169
